#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.072797e-01  2.604539e-01  5.317416e-02  2.465066e-01
 8.232089e-01  1.021694e+00  1.984855e-01  2.465066e-01
 1.830139e+00  2.157691e+00  3.275517e-01  2.162284e-01
 3.077310e+00  3.470026e+00  3.927153e-01  1.623485e-01
 4.234779e+00  4.560878e+00  3.260990e-01  1.339666e-01
 4.731083e+00  4.927392e+00  1.963084e-01  1.254236e-01
 4.252795e+00  4.443453e+00  1.906581e-01  1.336273e-01
 3.127467e+00  3.389925e+00  2.624582e-01  1.607769e-01
 1.877656e+00  2.185214e+00  3.075584e-01  2.137066e-01
 8.451620e-01  1.153409e+00  3.082468e-01  2.465066e-01
 2.123960e-01  4.664071e-01  2.540111e-01  2.465066e-01
 2.670053e-04  2.319591e-01  2.316921e-01  2.465066e-01
 2.125523e-01  4.698002e-01  2.572479e-01  2.465066e-01
 8.451568e-01  1.160057e+00  3.149004e-01  2.465066e-01
 1.877056e+00  2.192855e+00  3.157991e-01  2.137384e-01
 3.127465e+00  3.389943e+00  2.624783e-01  1.607769e-01
 4.252791e+00  4.443314e+00  1.905228e-01  1.336273e-01
 4.731088e+00  4.927261e+00  1.961725e-01  1.254235e-01
 4.234777e+00  4.557376e+00  3.225993e-01  1.339666e-01
 3.077310e+00  3.470016e+00  3.927060e-01  1.623485e-01
 1.830147e+00  2.157982e+00  3.278353e-01  2.162279e-01
 8.232131e-01  1.021692e+00  1.984784e-01  2.465066e-01
 2.072784e-01  2.604564e-01  5.317794e-02  2.465066e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.465066e-01
