#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.662511e-01 -4.036466e-01 -5.698977e-01  2.563059e-01
 7.386038e-01 -6.965200e-02 -8.082557e-01  2.563059e-01
 1.831347e+00  1.653627e+00 -1.777195e-01  2.247573e-01
 3.416715e+00  4.552029e+00  1.135314e+00  1.584844e-01
 5.010318e+00  7.939273e+00  2.928955e+00  0.000000e+00
 5.678715e+00  1.022456e+01  4.545844e+00  0.000000e+00
 4.957826e+00  7.799031e+00  2.841205e+00  1.268561e-01
 3.311760e+00  4.177709e+00  8.659488e-01  1.614967e-01
 1.704149e+00  1.242426e+00 -4.617227e-01  2.317599e-01
 6.595363e-01 -2.951627e-01 -9.546990e-01  2.563059e-01
 1.447614e-01 -4.433320e-01 -5.880934e-01  2.563059e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.563059e-01
 1.444546e-01 -4.557165e-01 -6.001711e-01  2.563059e-01
 6.589853e-01 -3.078716e-01 -9.668570e-01  2.563059e-01
 1.703789e+00  1.246157e+00 -4.576325e-01  2.317795e-01
 3.311618e+00  4.173097e+00  8.614788e-01  1.615009e-01
 4.958008e+00  7.792882e+00  2.834874e+00  1.268533e-01
 5.678875e+00  1.022829e+01  4.549417e+00  0.000000e+00
 5.011120e+00  7.947818e+00  2.936698e+00  0.000000e+00
 3.416106e+00  4.549209e+00  1.133103e+00  1.585014e-01
 1.830580e+00  1.658669e+00 -1.719110e-01  2.247997e-01
 7.395049e-01 -5.127765e-02 -7.907825e-01  2.563059e-01
 1.662750e-01 -4.395942e-01 -6.058692e-01  2.563059e-01
 7.580316e-04 -1.903383e-02 -1.979186e-02  2.563059e-01
