#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.608135e+00  3.963256e+00  1.355121e+00  2.063361e-01
 5.917527e-01  8.494878e-01  2.577351e-01  2.839427e-01
 5.755893e-02  9.334712e-02  3.578818e-02  2.839427e-01
 7.084833e-01  1.060292e+00  3.518089e-01  2.839427e-01
 2.261909e+00  2.976012e+00  7.141027e-01  2.237714e-01
 4.131307e+00  5.115131e+00  9.838234e-01  1.566115e-01
 3.372061e+00  5.726940e+00  2.354879e+00  1.769729e-01
 1.932605e+00  3.937080e+00  2.004475e+00  2.428202e-01
 1.439078e+00  3.201778e+00  1.762700e+00  2.717001e-01
 2.326288e+00  4.356144e+00  2.029856e+00  2.203136e-01
 4.492848e+00  7.641139e+00  3.148291e+00  1.489661e-01
 5.919918e+00  9.177957e+00  3.258039e+00  0.000000e+00
 2.817834e+00  4.257684e+00  1.439850e+00  1.971286e-01
 7.302265e-01  1.031117e+00  3.008905e-01  2.839427e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.839427e-01
 5.970376e-01  9.154677e-01  3.184301e-01  2.839427e-01
 2.044112e+00  2.898141e+00  8.540284e-01  2.361486e-01
 3.861508e+00  5.089484e+00  1.227976e+00  1.630883e-01
 4.398142e+00  5.193731e+00  7.955884e-01  1.508664e-01
 4.849999e+00  5.556797e+00  7.067982e-01  1.423679e-01
 5.396925e+00  6.183511e+00  7.865864e-01  0.000000e+00
 5.832826e+00  6.651962e+00  8.191358e-01  0.000000e+00
 6.453734e+00  7.784728e+00  1.330994e+00  0.000000e+00
 5.938013e+00  9.380276e+00  3.442263e+00  0.000000e+00
