#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.662511e-01 -4.036460e-01 -5.698971e-01  2.563059e-01
 7.386038e-01 -6.965184e-02 -8.082556e-01  2.563059e-01
 1.831347e+00  1.653628e+00 -1.777193e-01  2.247573e-01
 3.416715e+00  4.552029e+00  1.135314e+00  1.584844e-01
 5.010318e+00  7.939273e+00  2.928955e+00  0.000000e+00
 5.678715e+00  1.022456e+01  4.545844e+00  0.000000e+00
 4.957826e+00  7.799031e+00  2.841205e+00  1.268561e-01
 3.311760e+00  4.177709e+00  8.659487e-01  1.614967e-01
 1.704149e+00  1.242426e+00 -4.617227e-01  2.317599e-01
 6.595363e-01 -2.951626e-01 -9.546990e-01  2.563059e-01
 1.447614e-01 -4.433330e-01 -5.880945e-01  2.563059e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.563059e-01
 1.444546e-01 -4.557171e-01 -6.001717e-01  2.563059e-01
 6.589853e-01 -3.078717e-01 -9.668570e-01  2.563059e-01
 1.703789e+00  1.246156e+00 -4.576328e-01  2.317795e-01
 3.311618e+00  4.173097e+00  8.614788e-01  1.615009e-01
 4.958008e+00  7.792882e+00  2.834874e+00  1.268533e-01
 5.678875e+00  1.022829e+01  4.549417e+00  0.000000e+00
 5.011120e+00  7.947818e+00  2.936698e+00  0.000000e+00
 3.416106e+00  4.549209e+00  1.133103e+00  1.585014e-01
 1.830580e+00  1.658669e+00 -1.719110e-01  2.247997e-01
 7.395049e-01 -5.127775e-02 -7.907826e-01  2.563059e-01
 1.662750e-01 -4.395944e-01 -6.058694e-01  2.563059e-01
 7.580316e-04 -1.903384e-02 -1.979188e-02  2.563059e-01
