#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.662511e-01 -4.036463e-01 -5.698974e-01  2.563059e-01
 7.386038e-01 -6.965213e-02 -8.082559e-01  2.563059e-01
 1.831347e+00  1.653627e+00 -1.777196e-01  2.247573e-01
 3.416715e+00  4.552029e+00  1.135314e+00  1.584844e-01
 5.010318e+00  7.939273e+00  2.928955e+00  0.000000e+00
 5.678715e+00  1.022456e+01  4.545843e+00  0.000000e+00
 4.957826e+00  7.799031e+00  2.841205e+00  1.268561e-01
 3.311760e+00  4.177709e+00  8.659483e-01  1.614967e-01
 1.704149e+00  1.242426e+00 -4.617229e-01  2.317599e-01
 6.595363e-01 -2.951630e-01 -9.546993e-01  2.563059e-01
 1.447614e-01 -4.433327e-01 -5.880941e-01  2.563059e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.563059e-01
 1.444546e-01 -4.557166e-01 -6.001712e-01  2.563059e-01
 6.589853e-01 -3.078715e-01 -9.668569e-01  2.563059e-01
 1.703789e+00  1.246156e+00 -4.576332e-01  2.317795e-01
 3.311618e+00  4.173096e+00  8.614782e-01  1.615009e-01
 4.958008e+00  7.792881e+00  2.834873e+00  1.268533e-01
 5.678875e+00  1.022829e+01  4.549416e+00  0.000000e+00
 5.011120e+00  7.947817e+00  2.936698e+00  0.000000e+00
 3.416106e+00  4.549209e+00  1.133102e+00  1.585014e-01
 1.830580e+00  1.658669e+00 -1.719114e-01  2.247997e-01
 7.395049e-01 -5.127830e-02 -7.907832e-01  2.563059e-01
 1.662750e-01 -4.395943e-01 -6.058692e-01  2.563059e-01
 7.580316e-04 -1.903390e-02 -1.979193e-02  2.563059e-01
